model-name,setting,metric,step,value
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.5964285731315613
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6086734533309937
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6025510430335999
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.5653061270713806
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6071428656578064
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6112244725227356
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6239795684814453
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6219387650489807
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6117346882820129
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6219387650489807
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6285714507102966
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6413265466690063
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6214285492897034
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6214285492897034
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6030611991882324
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6183673739433289
federated-imperial-2-vehicle-1,validation,top-1-accuracy,0,0.6147959232330322
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.7428571581840515
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.7897959351539612
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.8551020622253418
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.8999999761581421
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.925000011920929
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9295918345451355
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9331632852554321
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9336734414100647
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9352040886878967
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.936734676361084
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9352040886878967
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9352040886878967
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9418367147445679
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9352040886878967
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9413265585899353
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9428571462631226
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.940816342830658
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.940816342830658
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9418367147445679
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.938265323638916
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9418367147445679
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9459183812141418
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9479591846466064
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9459183812141418
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9433673620223999
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9489796161651611
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.949999988079071
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9459183812141418
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9448979496955872
federated-imperial-2-vehicle-1,validation,top-10-accuracy,0,0.9474489688873291
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.39911511540412903
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.40173467993736267
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.4753735661506653
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.5669171810150146
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.6449539065361023
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.6841967105865479
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.715974748134613
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7295444011688232
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7210671901702881
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7283838987350464
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7037742733955383
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7474193572998047
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7381967306137085
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.747126042842865
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7511833906173706
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7455326914787292
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7295826077461243
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7548379898071289
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7649468183517456
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7717064023017883
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7671948075294495
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7571402192115784
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7727518677711487
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7706523537635803
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7747768759727478
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7612337470054626
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7641186714172363
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7463598251342773
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7608656883239746
federated-imperial-2-vehicle-1,validation,top-1-throughput,0,0.7605524659156799
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.8027772903442383
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.8389716148376465
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.8934804201126099
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9232730269432068
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9508182406425476
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.954060435295105
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9589009284973145
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.956815779209137
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.959520697593689
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9603506922721863
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9604007601737976
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9615988731384277
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9651990532875061
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9609596729278564
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9650769233703613
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9663922786712646
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9645233750343323
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9636895060539246
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9660587310791016
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9644752144813538
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9656162858009338
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9692068099975586
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.96884685754776
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.968249499797821
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9659681916236877
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9710113406181335
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9699532985687256
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9685742259025574
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9664530754089355
federated-imperial-2-vehicle-1,validation,top-10-throughput,0,0.9710623025894165
federated-imperial-4-vehicle-0,train,loss,0,4.313174247741699
federated-imperial-4-vehicle-0,train,loss,0,3.530344009399414
federated-imperial-4-vehicle-0,train,loss,0,3.338207721710205
federated-imperial-4-vehicle-0,train,loss,0,3.1839334964752197
federated-imperial-4-vehicle-0,train,loss,0,3.081158399581909
federated-imperial-4-vehicle-0,train,loss,0,2.9928455352783203
federated-imperial-4-vehicle-0,train,loss,0,2.90014386177063
federated-imperial-4-vehicle-0,train,loss,0,2.8112339973449707
federated-imperial-4-vehicle-0,train,loss,0,2.7369019985198975
federated-imperial-4-vehicle-0,train,loss,0,2.6747336387634277
federated-imperial-4-vehicle-0,train,loss,0,2.621950387954712
federated-imperial-4-vehicle-0,train,loss,0,2.577569007873535
federated-imperial-4-vehicle-0,train,loss,0,2.541088581085205
federated-imperial-4-vehicle-0,train,loss,0,2.5103397369384766
federated-imperial-4-vehicle-0,train,loss,0,2.488858461380005
federated-imperial-4-vehicle-0,train,loss,0,2.4636282920837402
federated-imperial-4-vehicle-0,train,loss,0,2.4397993087768555
federated-imperial-4-vehicle-0,train,loss,0,2.4266951084136963
federated-imperial-4-vehicle-0,train,loss,0,2.4146950244903564
federated-imperial-4-vehicle-0,train,loss,0,2.3940463066101074
federated-imperial-4-vehicle-0,train,loss,0,2.378044843673706
federated-imperial-4-vehicle-0,train,loss,0,2.3644299507141113
federated-imperial-4-vehicle-0,train,loss,0,2.354581832885742
federated-imperial-4-vehicle-0,train,loss,0,2.340712785720825
federated-imperial-4-vehicle-0,train,loss,0,2.3327393531799316
federated-imperial-4-vehicle-0,train,loss,0,2.325463056564331
federated-imperial-4-vehicle-0,train,loss,0,2.3121116161346436
federated-imperial-4-vehicle-0,train,loss,0,2.3106186389923096
federated-imperial-4-vehicle-0,train,loss,0,2.3019912242889404
federated-imperial-4-vehicle-0,train,loss,0,2.2983598709106445
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.10220874845981598
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.16457340121269226
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.19835425913333893
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.22347337007522583
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.24512776732444763
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.25552186369895935
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.2758769989013672
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.2940666973590851
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.3183196187019348
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.33824166655540466
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.3577306270599365
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.3798181116580963
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.39281073212623596
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.3988739848136902
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.40537029504776
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.41489821672439575
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.4265916049480438
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.4304893910884857
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.4270246922969818
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.4356864392757416
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.4417496621608734
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.4556084871292114
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.44737982749938965
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.4491121768951416
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.4534430503845215
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.4495452642440796
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.4668687880039215
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.4599393606185913
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.46556949615478516
federated-imperial-4-vehicle-0,train,top-1-accuracy,0,0.46556949615478516
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.45517539978027344
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.6366392374038696
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.6682546734809875
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.7098311185836792
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.7327847480773926
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.7652663588523865
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.7877869009971619
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8003464937210083
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8168038129806519
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8341273069381714
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8362927436828613
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8384581804275513
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8427891135215759
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8453876376152039
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8501515984535217
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8531832098960876
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8596795201301575
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8631442189216614
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8635773062705994
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8609787821769714
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8640103936195374
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8661758303642273
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8683412671089172
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8683412671089172
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8692074418067932
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8687743544578552
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8748375773429871
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8744044899940491
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.8713728785514832
federated-imperial-4-vehicle-0,train,top-10-accuracy,0,0.876136839389801
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.1525244265794754
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.24575452506542206
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.2895171344280243
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.3203071355819702
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.34680140018463135
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.36486440896987915
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.3826671540737152
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.400025337934494
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.42924290895462036
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.45160290598869324
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.4800812900066376
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.49950268864631653
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.5097987055778503
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.522698163986206
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.5322900414466858
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.5355624556541443
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.545522153377533
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.5512533783912659
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.5488265752792358
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.560004472732544
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.5657522082328796
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.57330322265625
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.5706814527511597
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.5767737627029419
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.5779685974121094
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.5802758932113647
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.5863654613494873
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.5885871052742004
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.591874897480011
federated-imperial-4-vehicle-0,train,top-1-throughput,0,0.5948258638381958
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.5491157174110413
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.720087468624115
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.7555501461029053
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.7964024543762207
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.8197119832038879
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.8476452827453613
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.8615692257881165
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.8715494871139526
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.8790392875671387
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.8940264582633972
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.893855631351471
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.8972136378288269
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.8997393250465393
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9020403027534485
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9055748581886292
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9105584621429443
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9115719199180603
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9126021862030029
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9165111184120178
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9130964279174805
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9149907231330872
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9173418283462524
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9200814366340637
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.920617401599884
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9203765392303467
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9223575592041016
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9234428405761719
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.923035204410553
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9216889142990112
federated-imperial-4-vehicle-0,train,top-10-throughput,0,0.9266464710235596
federated-imperial-4-vehicle-0,validation,loss,0,3.852416515350342
federated-imperial-4-vehicle-0,validation,loss,0,3.5805091857910156
federated-imperial-4-vehicle-0,validation,loss,0,3.3945207595825195
federated-imperial-4-vehicle-0,validation,loss,0,3.308168649673462
federated-imperial-4-vehicle-0,validation,loss,0,3.326075315475464
federated-imperial-4-vehicle-0,validation,loss,0,3.131561756134033
federated-imperial-4-vehicle-0,validation,loss,0,3.0537266731262207
federated-imperial-4-vehicle-0,validation,loss,0,2.8854689598083496
federated-imperial-4-vehicle-0,validation,loss,0,2.7965450286865234
federated-imperial-4-vehicle-0,validation,loss,0,2.695618152618408
federated-imperial-4-vehicle-0,validation,loss,0,2.6798551082611084
federated-imperial-4-vehicle-0,validation,loss,0,2.56478214263916
federated-imperial-4-vehicle-0,validation,loss,0,2.5670552253723145
federated-imperial-4-vehicle-0,validation,loss,0,2.4513790607452393
federated-imperial-4-vehicle-0,validation,loss,0,2.4749553203582764
federated-imperial-4-vehicle-0,validation,loss,0,2.475785970687866
federated-imperial-4-vehicle-0,validation,loss,0,2.534151554107666
federated-imperial-4-vehicle-0,validation,loss,0,2.3846912384033203
federated-imperial-4-vehicle-0,validation,loss,0,2.3930306434631348
federated-imperial-4-vehicle-0,validation,loss,0,2.3513660430908203
federated-imperial-4-vehicle-0,validation,loss,0,2.402949094772339
federated-imperial-4-vehicle-0,validation,loss,0,2.342665910720825
federated-imperial-4-vehicle-0,validation,loss,0,2.2658708095550537
federated-imperial-4-vehicle-0,validation,loss,0,2.3829381465911865
federated-imperial-4-vehicle-0,validation,loss,0,2.3038854598999023
federated-imperial-4-vehicle-0,validation,loss,0,2.3130102157592773
federated-imperial-4-vehicle-0,validation,loss,0,2.2158567905426025
federated-imperial-4-vehicle-0,validation,loss,0,2.2975382804870605
federated-imperial-4-vehicle-0,validation,loss,0,2.118781089782715
federated-imperial-4-vehicle-0,validation,loss,0,2.2053892612457275
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.23673468828201294
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.2770408093929291
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.31989794969558716
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.3204081654548645
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.32602041959762573
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.36173468828201294
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.3571428656578064
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.42704081535339355
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.4770408272743225
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.4770408272743225
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.4887755215167999
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.5209183692932129
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.5331632494926453
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.5418367385864258
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.563265323638916
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.5576530694961548
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.561734676361084
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.543367326259613
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.5826530456542969
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.5897959470748901
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.5989795923233032
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.5938775539398193
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.5918367505073547
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.6020408272743225
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.5928571224212646
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.5836734771728516
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.6183673739433289
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.5954081416130066
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.6234694123268127
federated-imperial-4-vehicle-0,validation,top-1-accuracy,0,0.6045918464660645
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.7122448682785034
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.7428571581840515
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.7770408391952515
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.797448992729187
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.8336734771728516
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.8362244963645935
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.8653061389923096
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.8969388008117676
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9005101919174194
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9107142686843872
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9147959351539612
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.920918345451355
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9214285612106323
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9280612468719482
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9306122660636902
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9285714030265808
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9306122660636902
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9275510311126709
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9316326379776001
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9336734414100647
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9336734414100647
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9336734414100647
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9311224222183228
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9362244606018066
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9357143044471741
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9387755393981934
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9316326379776001
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9352040886878967
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9362244606018066
federated-imperial-4-vehicle-0,validation,top-10-accuracy,0,0.9336734414100647
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.3226776421070099
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.3817066252231598
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.4243699014186859
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.42628106474876404
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.4390683174133301
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.4693008065223694
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.47972261905670166
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.5564742088317871
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.60076904296875
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.6056444644927979
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.628434956073761
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.6612192392349243
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.6742632985115051
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.6818169951438904
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.699469268321991
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.702380895614624
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.7067627310752869
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.6905810832977295
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.7309131026268005
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.7401391863822937
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.7428349852561951
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.7443124651908875
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.7410041093826294
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.7517701983451843
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.7440227270126343
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.7457358241081238
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.7611828446388245
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.7487916946411133
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.7657155394554138
federated-imperial-4-vehicle-0,validation,top-1-throughput,0,0.7561107873916626
